,fiat_reserve,investors_money,overhead_cost,product_cost,revenue,run,substep,time,timestep,tx_volume
738,-1241523.47533285,35.708436853914996,11850.0,0.2697651666853699,446533.47256228083,1,2,2018-07-05 00:00:00,185,4345.760737859599
739,-1241487.766895996,35.708436853914996,11850.0,0.2697651666853699,446533.47256228083,1,3,2018-07-05 00:00:00,185,4345.760737859599
740,-1253337.766895996,35.708436853914996,11850.0,0.2697651666853699,446533.47256228083,1,4,2018-07-05 00:00:00,185,4345.760737859599
741,-1253337.766895996,34.637183748297545,11860.0,0.2820228603644809,446533.47256228083,1,1,2018-07-06 00:00:00,186,4541.980274153556
742,-1241982.816210612,34.637183748297545,11860.0,0.2820228603644809,457888.4232476647,1,2,2018-07-06 00:00:00,186,4541.980274153556
743,-1241948.1790268638,34.637183748297545,11860.0,0.2820228603644809,457888.4232476647,1,3,2018-07-06 00:00:00,186,4541.980274153556
744,-1253808.1790268638,34.637183748297545,11860.0,0.2820228603644809,457888.4232476647,1,4,2018-07-06 00:00:00,186,4541.980274153556
745,-1253808.1790268638,33.598068235848615,11870.0,0.2630015048945067,457888.4232476647,1,1,2018-07-07 00:00:00,187,4658.189680072497
746,-1242162.7048266826,33.598068235848615,11870.0,0.2630015048945067,469533.89744784596,1,2,2018-07-07 00:00:00,187,4658.189680072497
747,-1242129.1067584467,33.598068235848615,11870.0,0.2630015048945067,469533.89744784596,1,3,2018-07-07 00:00:00,187,4658.189680072497
748,-1253999.1067584467,33.598068235848615,11870.0,0.2630015048945067,469533.89744784596,1,4,2018-07-07 00:00:00,187,4658.189680072497
749,-1253999.1067584467,32.590126188773155,11880.0,0.30814812790661616,469533.89744784596,1,1,2018-07-08 00:00:00,188,4675.609840370096
750,-1242310.0821575215,32.590126188773155,11880.0,0.30814812790661616,481222.9220487712,1,2,2018-07-08 00:00:00,188,4675.609840370096
751,-1242277.4920313328,32.590126188773155,11880.0,0.30814812790661616,481222.9220487712,1,3,2018-07-08 00:00:00,188,4675.609840370096
752,-1254157.4920313328,32.590126188773155,11880.0,0.30814812790661616,481222.9220487712,1,4,2018-07-08 00:00:00,188,4675.609840370096
753,-1254157.4920313328,31.61242240310996,11890.0,0.24212295633235825,481222.9220487712,1,1,2018-07-09 00:00:00,189,4830.155147073306
754,-1242082.1041636495,31.61242240310996,11890.0,0.24212295633235825,493298.3099164544,1,2,2018-07-09 00:00:00,189,4830.155147073306
755,-1242050.4917412463,31.61242240310996,11890.0,0.24212295633235825,493298.3099164544,1,3,2018-07-09 00:00:00,189,4830.155147073306
756,-1253940.4917412463,31.61242240310996,11890.0,0.24212295633235825,493298.3099164544,1,4,2018-07-09 00:00:00,189,4830.155147073306
757,-1253940.4917412463,30.66404973101666,11900.0,0.21857633816849542,493298.3099164544,1,1,2018-07-10 00:00:00,190,4841.5198359337155
758,-1241836.6921514121,30.66404973101666,11900.0,0.21857633816849542,505402.1095062887,1,2,2018-07-10 00:00:00,190,4841.5198359337155
759,-1241806.028101681,30.66404973101666,11900.0,0.21857633816849542,505402.1095062887,1,3,2018-07-10 00:00:00,190,4841.5198359337155
760,-1253706.028101681,30.66404973101666,11900.0,0.21857633816849542,505402.1095062887,1,4,2018-07-10 00:00:00,190,4841.5198359337155
761,-1253706.028101681,29.74412823908616,11910.0,0.12394605165801723,505402.1095062887,1,1,2018-07-11 00:00:00,191,4898.679313387036
762,-1241459.3298182134,29.74412823908616,11910.0,0.12394605165801723,517648.80778975633,1,2,2018-07-11 00:00:00,191,4898.679313387036
763,-1241429.5856899743,29.74412823908616,11910.0,0.12394605165801723,517648.80778975633,1,3,2018-07-11 00:00:00,191,4898.679313387036
764,-1253339.5856899743,29.74412823908616,11910.0,0.12394605165801723,517648.80778975633,1,4,2018-07-11 00:00:00,191,4898.679313387036
765,-1253339.5856899743,28.851804391913575,11920.0,0.18777452433812658,517648.80778975633,1,1,2018-07-12 00:00:00,192,4994.763826452246
766,-1240852.6761238435,28.851804391913575,11920.0,0.18777452433812658,530135.7173558869,1,2,2018-07-12 00:00:00,192,4994.763826452246
767,-1240823.8243194516,28.851804391913575,11920.0,0.18777452433812658,530135.7173558869,1,3,2018-07-12 00:00:00,192,4994.763826452246
768,-1252743.8243194516,28.851804391913575,11920.0,0.18777452433812658,530135.7173558869,1,4,2018-07-12 00:00:00,192,4994.763826452246
769,-1252743.8243194516,27.98625026015617,11930.0,0.27547274921665954,530135.7173558869,1,1,2018-07-13 00:00:00,193,5007.960338858479
770,-1240223.9234723053,27.98625026015617,11930.0,0.27547274921665954,542655.6182030331,1,2,2018-07-13 00:00:00,193,5007.960338858479
771,-1240195.9372220451,27.98625026015617,11930.0,0.27547274921665954,542655.6182030331,1,3,2018-07-13 00:00:00,193,5007.960338858479
772,-1252125.9372220451,27.98625026015617,11930.0,0.27547274921665954,542655.6182030331,1,4,2018-07-13 00:00:00,193,5007.960338858479
773,-1252125.9372220451,27.14666275235148,11940.0,0.293743878047809,542655.6182030331,1,1,2018-07-14 00:00:00,194,5016.846464233727
774,-1239583.8210614608,27.14666275235148,11940.0,0.293743878047809,555197.7343636174,1,2,2018-07-14 00:00:00,194,5016.846464233727
775,-1239556.6743987084,27.14666275235148,11940.0,0.293743878047809,555197.7343636174,1,3,2018-07-14 00:00:00,194,5016.846464233727
776,-1251496.6743987084,27.14666275235148,11940.0,0.293743878047809,555197.7343636174,1,4,2018-07-14 00:00:00,194,5016.846464233727
777,-1251496.6743987084,26.332262869780937,11950.0,0.33333339516383065,555197.7343636174,1,1,2018-07-15 00:00:00,195,5116.796376453172
778,-1238704.6834575755,26.332262869780937,11950.0,0.33333339516383065,567989.7253047503,1,2,2018-07-15 00:00:00,195,5116.796376453172
779,-1238678.3511947058,26.332262869780937,11950.0,0.33333339516383065,567989.7253047503,1,3,2018-07-15 00:00:00,195,5116.796376453172
780,-1250628.3511947058,26.332262869780937,11950.0,0.33333339516383065,567989.7253047503,1,4,2018-07-15 00:00:00,195,5116.796376453172
781,-1250628.3511947058,25.54229498368751,11960.0,0.24518103716926948,567989.7253047503,1,1,2018-07-16 00:00:00,196,5157.932417732134
782,-1237733.5201503756,25.54229498368751,11960.0,0.24518103716926948,580884.5563490806,1,2,2018-07-16 00:00:00,196,5157.932417732134
783,-1237707.9778553918,25.54229498368751,11960.0,0.24518103716926948,580884.5563490806,1,3,2018-07-16 00:00:00,196,5157.932417732134
784,-1249667.9778553918,25.54229498368751,11960.0,0.24518103716926948,580884.5563490806,1,4,2018-07-16 00:00:00,196,5157.932417732134
785,-1249667.9778553918,24.77602613417688,11970.0,0.18052332927435316,580884.5563490806,1,1,2018-07-17 00:00:00,197,5160.382368502852
786,-1236767.0219341347,24.77602613417688,11970.0,0.18052332927435316,593785.5122703378,1,2,2018-07-17 00:00:00,197,5160.382368502852
787,-1236742.2459080005,24.77602613417688,11970.0,0.18052332927435316,593785.5122703378,1,3,2018-07-17 00:00:00,197,5160.382368502852
788,-1248712.2459080005,24.77602613417688,11970.0,0.18052332927435316,593785.5122703378,1,4,2018-07-17 00:00:00,197,5160.382368502852
789,-1248712.2459080005,24.032745350151576,11980.0,0.21847431424452485,593785.5122703378,1,1,2018-07-18 00:00:00,198,5301.51544507582
790,-1235458.457295311,24.032745350151576,11980.0,0.21847431424452485,607039.3008830274,1,2,2018-07-18 00:00:00,198,5301.51544507582
791,-1235434.4245499608,24.032745350151576,11980.0,0.21847431424452485,607039.3008830274,1,3,2018-07-18 00:00:00,198,5301.51544507582
792,-1247414.4245499608,24.032745350151576,11980.0,0.21847431424452485,607039.3008830274,1,4,2018-07-18 00:00:00,198,5301.51544507582
793,-1247414.4245499608,23.31176298964703,11990.0,0.27833076536368834,607039.3008830274,1,1,2018-07-19 00:00:00,199,5499.375902414617
794,-1233665.9847939243,23.31176298964703,11990.0,0.27833076536368834,620787.7406390639,1,2,2018-07-19 00:00:00,199,5499.375902414617
795,-1233642.6730309345,23.31176298964703,11990.0,0.27833076536368834,620787.7406390639,1,3,2018-07-19 00:00:00,199,5499.375902414617
796,-1245632.6730309345,23.31176298964703,11990.0,0.27833076536368834,620787.7406390639,1,4,2018-07-19 00:00:00,199,5499.375902414617
797,-1245632.6730309345,22.612410099957618,12000.0,0.19383514033963573,620787.7406390639,1,1,2018-07-20 00:00:00,200,5656.114773973965
798,-1231492.3860959995,22.612410099957618,12000.0,0.19383514033963573,634928.0275739988,1,2,2018-07-20 00:00:00,200,5656.114773973965
799,-1231469.7736858996,22.612410099957618,12000.0,0.19383514033963573,634928.0275739988,1,3,2018-07-20 00:00:00,200,5656.114773973965
800,-1243469.7736858996,22.612410099957618,12000.0,0.19383514033963573,634928.0275739988,1,4,2018-07-20 00:00:00,200,5656.114773973965
801,-1243469.7736858996,21.93403779695889,12010.0,0.21016078875045965,634928.0275739988,1,1,2018-07-21 00:00:00,201,5756.034894966081
802,-1229079.6864484844,21.93403779695889,12010.0,0.21016078875045965,649318.114811414,1,2,2018-07-21 00:00:00,201,5756.034894966081
803,-1229057.7524106875,21.93403779695889,12010.0,0.21016078875045965,649318.114811414,1,3,2018-07-21 00:00:00,201,5756.034894966081
804,-1241067.7524106875,21.93403779695889,12010.0,0.21016078875045965,649318.114811414,1,4,2018-07-21 00:00:00,201,5756.034894966081
805,-1241067.7524106875,21.27601666305012,12020.0,0.19134597834927214,649318.114811414,1,1,2018-07-22 00:00:00,202,5802.5628678852845
806,-1226561.3452409743,21.27601666305012,12020.0,0.19134597834927214,663824.5219811272,1,2,2018-07-22 00:00:00,202,5802.5628678852845
807,-1226540.0692243113,21.27601666305012,12020.0,0.19134597834927214,663824.5219811272,1,3,2018-07-22 00:00:00,202,5802.5628678852845
808,-1238560.0692243113,21.27601666305012,12020.0,0.19134597834927214,663824.5219811272,1,4,2018-07-22 00:00:00,202,5802.5628678852845
809,-1238560.0692243113,20.637736163158618,12030.0,0.2593001441089643,663824.5219811272,1,1,2018-07-23 00:00:00,203,5884.988336841538
810,-1223847.5983822073,20.637736163158618,12030.0,0.2593001441089643,678536.992823231,1,2,2018-07-23 00:00:00,203,5884.988336841538
811,-1223826.9606460442,20.637736163158618,12030.0,0.2593001441089643,678536.992823231,1,3,2018-07-23 00:00:00,203,5884.988336841538
812,-1235856.9606460442,20.637736163158618,12030.0,0.2593001441089643,678536.992823231,1,4,2018-07-23 00:00:00,203,5884.988336841538
813,-1235856.9606460442,20.01860407826386,12040.0,0.28326006675649956,678536.992823231,1,1,2018-07-24 00:00:00,204,6038.2991214954645
814,-1220761.2128423057,20.01860407826386,12040.0,0.28326006675649956,693632.7406269697,1,2,2018-07-24 00:00:00,204,6038.2991214954645
815,-1220741.1942382273,20.01860407826386,12040.0,0.28326006675649956,693632.7406269697,1,3,2018-07-24 00:00:00,204,6038.2991214954645
816,-1232781.1942382273,20.01860407826386,12040.0,0.28326006675649956,693632.7406269697,1,4,2018-07-24 00:00:00,204,6038.2991214954645
817,-1232781.1942382273,19.418045955915943,12050.0,0.25958594423961334,693632.7406269697,1,1,2018-07-25 00:00:00,205,6128.75490347323
818,-1217459.3069795442,19.418045955915943,12050.0,0.25958594423961334,708954.6278856528,1,2,2018-07-25 00:00:00,205,6128.75490347323
819,-1217439.8889335883,19.418045955915943,12050.0,0.25958594423961334,708954.6278856528,1,3,2018-07-25 00:00:00,205,6128.75490347323
820,-1229489.8889335883,19.418045955915943,12050.0,0.25958594423961334,708954.6278856528,1,4,2018-07-25 00:00:00,205,6128.75490347323
821,-1229489.8889335883,18.835504577238463,12060.0,0.25291936571070256,708954.6278856528,1,1,2018-07-26 00:00:00,206,6226.533627842385
822,-1213923.5548639824,18.835504577238463,12060.0,0.25291936571070256,724520.9619552587,1,2,2018-07-26 00:00:00,206,6226.533627842385
823,-1213904.719359405,18.835504577238463,12060.0,0.25291936571070256,724520.9619552587,1,3,2018-07-26 00:00:00,206,6226.533627842385
824,-1225964.719359405,18.835504577238463,12060.0,0.25291936571070256,724520.9619552587,1,4,2018-07-26 00:00:00,206,6226.533627842385
825,-1225964.719359405,18.270439439921308,12070.0,0.2998029019569173,724520.9619552587,1,1,2018-07-27 00:00:00,207,6340.307033439216
826,-1210113.951775807,18.270439439921308,12070.0,0.2998029019569173,740371.7295388568,1,2,2018-07-27 00:00:00,207,6340.307033439216
827,-1210095.681336367,18.270439439921308,12070.0,0.2998029019569173,740371.7295388568,1,3,2018-07-27 00:00:00,207,6340.307033439216
828,-1222165.681336367,18.270439439921308,12070.0,0.2998029019569173,740371.7295388568,1,4,2018-07-27 00:00:00,207,6340.307033439216
829,-1222165.681336367,17.72232625672367,12080.0,0.19270461913597403,740371.7295388568,1,1,2018-07-28 00:00:00,208,6415.564405835767
830,-1206126.7703217776,17.72232625672367,12080.0,0.19270461913597403,756410.6405534461,1,2,2018-07-28 00:00:00,208,6415.564405835767
831,-1206109.0479955208,17.72232625672367,12080.0,0.19270461913597403,756410.6405534461,1,3,2018-07-28 00:00:00,208,6415.564405835767
832,-1218189.0479955208,17.72232625672367,12080.0,0.19270461913597403,756410.6405534461,1,4,2018-07-28 00:00:00,208,6415.564405835767
833,-1218189.0479955208,17.19065646902196,12090.0,0.1712257586332287,756410.6405534461,1,1,2018-07-29 00:00:00,209,6518.264375189069
834,-1201893.3870575482,17.19065646902196,12090.0,0.1712257586332287,772706.3014914189,1,2,2018-07-29 00:00:00,209,6518.264375189069
835,-1201876.1964010792,17.19065646902196,12090.0,0.1712257586332287,772706.3014914189,1,3,2018-07-29 00:00:00,209,6518.264375189069
836,-1213966.1964010792,17.19065646902196,12090.0,0.1712257586332287,772706.3014914189,1,4,2018-07-29 00:00:00,209,6518.264375189069
837,-1213966.1964010792,16.674936774951302,12100.0,0.17846379404434898,772706.3014914189,1,1,2018-07-30 00:00:00,210,6607.244297993506
838,-1197448.0856560955,16.674936774951302,12100.0,0.17846379404434898,789224.4122364026,1,2,2018-07-30 00:00:00,210,6607.244297993506
839,-1197431.4107193206,16.674936774951302,12100.0,0.17846379404434898,789224.4122364026,1,3,2018-07-30 00:00:00,210,6607.244297993506
840,-1209531.4107193206,16.674936774951302,12100.0,0.17846379404434898,789224.4122364026,1,4,2018-07-30 00:00:00,210,6607.244297993506
841,-1209531.4107193206,16.174688671702764,12110.0,0.17676093782078778,789224.4122364026,1,1,2018-07-31 00:00:00,211,6626.852463083651
842,-1192964.2795616116,16.174688671702764,12110.0,0.17676093782078778,805791.5433941118,1,2,2018-07-31 00:00:00,211,6626.852463083651
843,-1192948.1048729399,16.174688671702764,12110.0,0.17676093782078778,805791.5433941118,1,3,2018-07-31 00:00:00,211,6626.852463083651
844,-1205058.1048729399,16.174688671702764,12110.0,0.17676093782078778,805791.5433941118,1,4,2018-07-31 00:00:00,211,6626.852463083651
845,-1205058.1048729399,15.689448011551681,12120.0,0.17655990499287832,805791.5433941118,1,1,2018-08-01 00:00:00,212,6684.211227716153
846,-1188347.5768036495,15.689448011551681,12120.0,0.17655990499287832,822502.0714634021,1,2,2018-08-01 00:00:00,212,6684.211227716153
847,-1188331.887355638,15.689448011551681,12120.0,0.17655990499287832,822502.0714634021,1,3,2018-08-01 00:00:00,212,6684.211227716153
848,-1200451.887355638,15.689448011551681,12120.0,0.17655990499287832,822502.0714634021,1,4,2018-08-01 00:00:00,212,6684.211227716153
849,-1200451.887355638,15.21876457120513,12130.0,0.2579555995598227,822502.0714634021,1,1,2018-08-02 00:00:00,213,6824.143664239726
850,-1183391.5281950387,15.21876457120513,12130.0,0.2579555995598227,839562.4306240014,1,2,2018-08-02 00:00:00,213,6824.143664239726
851,-1183376.3094304674,15.21876457120513,12130.0,0.2579555995598227,839562.4306240014,1,3,2018-08-02 00:00:00,213,6824.143664239726
852,-1195506.3094304674,15.21876457120513,12130.0,0.2579555995598227,839562.4306240014,1,4,2018-08-02 00:00:00,213,6824.143664239726
853,-1195506.3094304674,14.762201634068976,12140.0,0.2041304037547399,839562.4306240014,1,1,2018-08-03 00:00:00,214,6878.197911397908
854,-1178310.8146519726,14.762201634068976,12140.0,0.2041304037547399,856757.9254024962,1,2,2018-08-03 00:00:00,214,6878.197911397908
855,-1178296.0524503386,14.762201634068976,12140.0,0.2041304037547399,856757.9254024962,1,3,2018-08-03 00:00:00,214,6878.197911397908
856,-1190436.0524503386,14.762201634068976,12140.0,0.2041304037547399,856757.9254024962,1,4,2018-08-03 00:00:00,214,6878.197911397908
857,-1190436.0524503386,14.319335585046906,12150.0,0.2821409537040776,856757.9254024962,1,1,2018-08-04 00:00:00,215,6883.350139793033
858,-1173227.677100856,14.319335585046906,12150.0,0.2821409537040776,873966.3007519789,1,2,2018-08-04 00:00:00,215,6883.350139793033
859,-1173213.357765271,14.319335585046906,12150.0,0.2821409537040776,873966.3007519789,1,3,2018-08-04 00:00:00,215,6883.350139793033
860,-1185363.357765271,14.319335585046906,12150.0,0.2821409537040776,873966.3007519789,1,4,2018-08-04 00:00:00,215,6883.350139793033
861,-1185363.357765271,13.889755517495498,12160.0,0.3269434735436506,873966.3007519789,1,1,2018-08-05 00:00:00,216,6971.824304516483
862,-1167933.7970039798,13.889755517495498,12160.0,0.3269434735436506,891395.8615132701,1,2,2018-08-05 00:00:00,216,6971.824304516483
863,-1167919.9072484623,13.889755517495498,12160.0,0.3269434735436506,891395.8615132701,1,3,2018-08-05 00:00:00,216,6971.824304516483
864,-1180079.9072484623,13.889755517495498,12160.0,0.3269434735436506,891395.8615132701,1,4,2018-08-05 00:00:00,216,6971.824304516483
865,-1180079.9072484623,13.473062851970633,12170.0,0.16511987938120615,891395.8615132701,1,1,2018-08-06 00:00:00,217,7097.177479353196
866,-1162336.9635500794,13.473062851970633,12170.0,0.16511987938120615,909138.805211653,1,2,2018-08-06 00:00:00,217,7097.177479353196
867,-1162323.4904872274,13.473062851970633,12170.0,0.16511987938120615,909138.805211653,1,3,2018-08-06 00:00:00,217,7097.177479353196
868,-1174493.4904872274,13.473062851970633,12170.0,0.16511987938120615,909138.805211653,1,4,2018-08-06 00:00:00,217,7097.177479353196
869,-1174493.4904872274,13.068870966411513,12180.0,0.09627432059026023,909138.805211653,1,1,2018-08-07 00:00:00,218,7218.600339875561
870,-1156446.9896375386,13.068870966411513,12180.0,0.09627432059026023,927185.3060613419,1,2,2018-08-07 00:00:00,218,7218.600339875561
871,-1156433.9207665722,13.068870966411513,12180.0,0.09627432059026023,927185.3060613419,1,3,2018-08-07 00:00:00,218,7218.600339875561
872,-1168613.9207665722,13.068870966411513,12180.0,0.09627432059026023,927185.3060613419,1,4,2018-08-07 00:00:00,218,7218.600339875561
873,-1168613.9207665722,12.676804837419168,12190.0,0.17145264052949882,927185.3060613419,1,1,2018-08-08 00:00:00,219,7254.541111591207
874,-1150477.5679875943,12.676804837419168,12190.0,0.17145264052949882,945321.65884032,1,2,2018-08-08 00:00:00,219,7254.541111591207
875,-1150464.891182757,12.676804837419168,12190.0,0.17145264052949882,945321.65884032,1,3,2018-08-08 00:00:00,219,7254.541111591207
876,-1162654.891182757,12.676804837419168,12190.0,0.17145264052949882,945321.65884032,1,4,2018-08-08 00:00:00,219,7254.541111591207
877,-1162654.891182757,12.296500692296592,12200.0,0.11831916306287439,945321.65884032,1,1,2018-08-09 00:00:00,220,7328.743337847374
878,-1144333.0328381385,12.296500692296592,12200.0,0.11831916306287439,963643.5171849384,1,2,2018-08-09 00:00:00,220,7328.743337847374
879,-1144320.7363374461,12.296500692296592,12200.0,0.11831916306287439,963643.5171849384,1,3,2018-08-09 00:00:00,220,7328.743337847374
880,-1156520.7363374461,12.296500692296592,12200.0,0.11831916306287439,963643.5171849384,1,4,2018-08-09 00:00:00,220,7328.743337847374
881,-1156520.7363374461,11.927605671527694,12210.0,0.231460559536359,963643.5171849384,1,1,2018-08-10 00:00:00,221,7360.317320707681
882,-1138119.9430356768,11.927605671527694,12210.0,0.231460559536359,982044.3104867076,1,2,2018-08-10 00:00:00,221,7360.317320707681
883,-1138108.0154300053,11.927605671527694,12210.0,0.231460559536359,982044.3104867076,1,3,2018-08-10 00:00:00,221,7360.317320707681
884,-1150318.0154300053,11.927605671527694,12210.0,0.231460559536359,982044.3104867076,1,4,2018-08-10 00:00:00,221,7360.317320707681
885,-1150318.0154300053,11.569777501381862,12220.0,0.14672475723342263,982044.3104867076,1,1,2018-08-11 00:00:00,222,7463.798186598629
886,-1131658.5199635087,11.569777501381862,12220.0,0.14672475723342263,1000703.8059532042,1,2,2018-08-11 00:00:00,222,7463.798186598629
887,-1131646.9501860074,11.569777501381862,12220.0,0.14672475723342263,1000703.8059532042,1,3,2018-08-11 00:00:00,222,7463.798186598629
888,-1143866.9501860074,11.569777501381862,12220.0,0.14672475723342263,1000703.8059532042,1,4,2018-08-11 00:00:00,222,7463.798186598629
889,-1143866.9501860074,11.222684176340406,12230.0,0.22636707586593313,1000703.8059532042,1,1,2018-08-12 00:00:00,223,7473.247656428521
890,-1125183.831044936,11.222684176340406,12230.0,0.22636707586593313,1019386.9250942755,1,2,2018-08-12 00:00:00,223,7473.247656428521
891,-1125172.6083607597,11.222684176340406,12230.0,0.22636707586593313,1019386.9250942755,1,3,2018-08-12 00:00:00,223,7473.247656428521
892,-1137402.6083607597,11.222684176340406,12230.0,0.22636707586593313,1019386.9250942755,1,4,2018-08-12 00:00:00,223,7473.247656428521
893,-1137402.6083607597,10.886003651050194,12240.0,0.2637610610152937,1019386.9250942755,1,1,2018-08-13 00:00:00,224,7542.993633398762
894,-1118545.1242772627,10.886003651050194,12240.0,0.2637610610152937,1038244.4091777724,1,2,2018-08-13 00:00:00,224,7542.993633398762
895,-1118534.2382736118,10.886003651050194,12240.0,0.2637610610152937,1038244.4091777724,1,3,2018-08-13 00:00:00,224,7542.993633398762
896,-1130774.2382736118,10.886003651050194,12240.0,0.2637610610152937,1038244.4091777724,1,4,2018-08-13 00:00:00,224,7542.993633398762
897,-1130774.2382736118,10.559423541518688,12250.0,0.28387186508798823,1038244.4091777724,1,1,2018-08-14 00:00:00,225,7613.7931612118755
898,-1111739.755370582,10.559423541518688,12250.0,0.28387186508798823,1057278.892080802,1,2,2018-08-14 00:00:00,225,7613.7931612118755
899,-1111729.1959470406,10.559423541518688,12250.0,0.28387186508798823,1057278.892080802,1,3,2018-08-14 00:00:00,225,7613.7931612118755
900,-1123979.1959470406,10.559423541518688,12250.0,0.28387186508798823,1057278.892080802,1,4,2018-08-14 00:00:00,225,7613.7931612118755
901,-1123979.1959470406,10.242640835273127,12260.0,0.32035992653198614,1057278.892080802,1,1,2018-08-15 00:00:00,226,7733.1899272638775
902,-1104646.221128881,10.242640835273127,12260.0,0.32035992653198614,1076611.8668989616,1,2,2018-08-15 00:00:00,226,7733.1899272638775
903,-1104635.9784880457,10.242640835273127,12260.0,0.32035992653198614,1076611.8668989616,1,3,2018-08-15 00:00:00,226,7733.1899272638775
904,-1116895.9784880457,10.242640835273127,12260.0,0.32035992653198614,1076611.8668989616,1,4,2018-08-15 00:00:00,226,7733.1899272638775
905,-1116895.9784880457,9.935361610214933,12270.0,0.2914562435597662,1076611.8668989616,1,1,2018-08-16 00:00:00,227,7810.0582586073515
906,-1097370.8328415274,9.935361610214933,12270.0,0.2914562435597662,1096137.01254548,1,2,2018-08-16 00:00:00,227,7810.0582586073515
907,-1097360.8974799172,9.935361610214933,12270.0,0.2914562435597662,1096137.01254548,1,3,2018-08-16 00:00:00,227,7810.0582586073515
908,-1109630.8974799172,9.935361610214933,12270.0,0.2914562435597662,1096137.01254548,1,4,2018-08-16 00:00:00,227,7810.0582586073515
909,-1109630.8974799172,9.637300761908485,12280.0,0.32332862130665774,1096137.01254548,1,1,2018-08-17 00:00:00,228,7857.228113662615
910,-1089987.8271957606,9.637300761908485,12280.0,0.32332862130665774,1115780.0828296365,1,2,2018-08-17 00:00:00,228,7857.228113662615
911,-1089978.1898949987,9.637300761908485,12280.0,0.32332862130665774,1115780.0828296365,1,3,2018-08-17 00:00:00,228,7857.228113662615
912,-1102258.1898949987,9.637300761908485,12280.0,0.32332862130665774,1115780.0828296365,1,4,2018-08-17 00:00:00,228,7857.228113662615
913,-1102258.1898949987,9.34818173905123,12290.0,0.2108688786488287,1115780.0828296365,1,1,2018-08-18 00:00:00,229,7952.334000298631
914,-1082377.354894252,9.34818173905123,12290.0,0.2108688786488287,1135660.9178303832,1,2,2018-08-18 00:00:00,229,7952.334000298631
915,-1082368.006712513,9.34818173905123,12290.0,0.2108688786488287,1135660.9178303832,1,3,2018-08-18 00:00:00,229,7952.334000298631
916,-1094658.006712513,9.34818173905123,12290.0,0.2108688786488287,1135660.9178303832,1,4,2018-08-18 00:00:00,229,7952.334000298631
917,-1094658.006712513,9.067736286879692,12300.0,0.22637052619289663,1135660.9178303832,1,1,2018-08-19 00:00:00,230,8020.962172232546
918,-1074605.6012819316,9.067736286879692,12300.0,0.22637052619289663,1155713.3232609646,1,2,2018-08-19 00:00:00,230,8020.962172232546
919,-1074596.5335456447,9.067736286879692,12300.0,0.22637052619289663,1155713.3232609646,1,3,2018-08-19 00:00:00,230,8020.962172232546
920,-1086896.5335456447,9.067736286879692,12300.0,0.22637052619289663,1155713.3232609646,1,4,2018-08-19 00:00:00,230,8020.962172232546
921,-1086896.5335456447,8.7957041982733,12310.0,0.19051426768785668,1155713.3232609646,1,1,2018-08-20 00:00:00,231,8140.52316577693
922,-1066545.2256312023,8.7957041982733,12310.0,0.19051426768785668,1176064.631175407,1,2,2018-08-20 00:00:00,231,8140.52316577693
923,-1066536.429927004,8.7957041982733,12310.0,0.19051426768785668,1176064.631175407,1,3,2018-08-20 00:00:00,231,8140.52316577693
924,-1078846.429927004,8.7957041982733,12310.0,0.19051426768785668,1176064.631175407,1,4,2018-08-20 00:00:00,231,8140.52316577693
925,-1078846.429927004,8.531833072325101,12320.0,0.21191958582649184,1176064.631175407,1,1,2018-08-21 00:00:00,232,8184.417763535114
926,-1058385.3855181662,8.531833072325101,12320.0,0.21191958582649184,1196525.6755842448,1,2,2018-08-21 00:00:00,232,8184.417763535114
927,-1058376.8536850938,8.531833072325101,12320.0,0.21191958582649184,1196525.6755842448,1,3,2018-08-21 00:00:00,232,8184.417763535114
928,-1070696.8536850938,8.531833072325101,12320.0,0.21191958582649184,1196525.6755842448,1,4,2018-08-21 00:00:00,232,8184.417763535114
929,-1070696.8536850938,8.275878080155348,12330.0,0.16201840781884225,1196525.6755842448,1,1,2018-08-22 00:00:00,233,8235.776209414522
930,-1050107.4131615574,8.275878080155348,12330.0,0.16201840781884225,1217115.1161077812,1,2,2018-08-22 00:00:00,233,8235.776209414522
931,-1050099.1372834772,8.275878080155348,12330.0,0.16201840781884225,1217115.1161077812,1,3,2018-08-22 00:00:00,233,8235.776209414522
932,-1062429.1372834772,8.275878080155348,12330.0,0.16201840781884225,1217115.1161077812,1,4,2018-08-22 00:00:00,233,8235.776209414522
933,-1062429.1372834772,8.027601737750688,12340.0,0.12077125473506951,1217115.1161077812,1,1,2018-08-23 00:00:00,234,8288.661874069572
934,-1041707.4825983034,8.027601737750688,12340.0,0.12077125473506951,1237836.770792955,1,2,2018-08-23 00:00:00,234,8288.661874069572
935,-1041699.4549965656,8.027601737750688,12340.0,0.12077125473506951,1237836.770792955,1,3,2018-08-23 00:00:00,234,8288.661874069572
936,-1054039.4549965656,8.027601737750688,12340.0,0.12077125473506951,1237836.770792955,1,4,2018-08-23 00:00:00,234,8288.661874069572
937,-1054039.4549965656,7.786773685618167,12350.0,0.11059619376401922,1237836.770792955,1,1,2018-08-24 00:00:00,235,8291.479588263797
938,-1033310.7560259061,7.786773685618167,12350.0,0.11059619376401922,1258565.4697636145,1,2,2018-08-24 00:00:00,235,8291.479588263797
939,-1033302.9692522205,7.786773685618167,12350.0,0.11059619376401922,1258565.4697636145,1,3,2018-08-24 00:00:00,235,8291.479588263797
